CalcLocation,Name,Address,City,State,Zip,formated_phone,Status,Icon,Type
"33.66157500,-117.74383700",WALMART PHARMACY 10-5687,71 Technology Dr,Irvine,CA,926182346,949-242-6594,open,small_green,Pharmacy
"37.88115300,-122.26993300",SAFEWAY PHARMACY  #0691,1444 SHATTUCK PLACE,BERKELEY,CA,947091411,510-542-5242,open,small_green,Pharmacy
"33.79803800,-118.31089500",American Integrative Pharmacy,1852 lomita Blvd #204,lomita,CA,90717,310-539-1750,not participating,measle_white,Pharmacy
"34.12036200,-118.10986300",CAL OAKS III HM PHARMACY,2010 Huntington Dr Ste A,San Marino,CA,911082022,626-382-2580,not participating,measle_white,Pharmacy
"34.41633500,-118.47537800",Total Care Pharmacy,19409 Soledad Canyon Rd,Santa Clarita,CA,913512632,661-250-3800,open,small_green,Pharmacy
"34.12862000,-118.26141000",Delta Drugs,437 FERNANDO CT,Glendale,CA,91204,818-309-2884,open,small_green,Pharmacy
"38.41032800,-121.39164500",WalMart Pharmacy 10-5683,8455 Elk Grove Blvd,Elk Grove,CA,957589573,916-509-3212,open,small_green,Pharmacy
"34.07336600,-117.88726300",WalMart Pharmacy 10-5954,2753 E Eastland Center Dr,West Covina,CA,917911622,626-332-4625,open,small_green,Pharmacy
"32.68668100,-117.17900000",Walgreens #13859,925 Orange Ave,Coronado,CA,921182609,619-435-6354,open,small_green,Pharmacy
"34.23700100,-119.17877800",WalMart Pharmacy 10-5643,421 W Esplanade Dr,Oxnard,CA,930361298,805-278-1594,open,small_green,Pharmacy
"33.67575600,-116.18244600",LA BUENA VIDA PHARMACY,51335 Cesar Chavez St Ste 116,Coachella,CA,92236,760-398-8866,open,small_green,Pharmacy
"33.68176600,-117.80794900",Pars Pharmacy,4050 Barranca Pkwy Ste 150,Irvine,CA,926044785,949-716-2300,not participating,measle_white,Pharmacy
"37.56641500,-121.97339000",Mowry Plaza Pharmacy,668 MOWRY AVE,FREMONT,CA,94536,510-745-9900,unknown,small_yellow,Pharmacy
"34.10660200,-117.63712200",King's Pharmacy,1060 East FOOTHILL Boulevard STE 101,Upland,CA,917864007,909-982-1778,open,small_green,Pharmacy
"33.73803500,-117.98946300",LC SCRIPTS,15440 BEACH BLVD #120,WESTMINSTER,CA,92683,714-892-4445,open,small_green,Pharmacy
"34.14688100,-118.13879700",Exclusive Medical Pharmacy,65 N Madison Ave Ste 100,PASADENA,CA,91101,626-578-9991,open,small_green,Pharmacy
"34.26513900,-118.50208200",Balboa Pharmacy,10700 Balboa Blvd # 101,Granada Hills,CA,913445001,818-831-2090,not participating,measle_white,Pharmacy
"34.06746500,-118.38384700",PLANET PHARMACY INC.,121 N. ROBERTSON BLVD.,BEVERLY HILLS,CA,90211,310-657-7707,open,small_green,Pharmacy
"35.39174500,-119.10953500",Express Pharmacy #7,3400 Calloway Dr Ste 302,Bakersfield,CA,93312,661-829-7870,open,small_green,Pharmacy
"33.96628300,-118.34430300",Alliance Pharmacy,323 N Prairie Ave Ste 100,Inglewood,CA,903014502,310-419-4479,open,small_green,Pharmacy
"34.06866000,-118.34435000",CVS Pharmacy #03825,303 S La Brea Ave,Los Angeles,CA,900363526,323-634-0743,open,small_green,Pharmacy
"33.77772800,-117.91531700",AltaMed Pharmacy 4,12751 Harbor Blvd,Garden Grove,CA,928405800,714-620-8396,not participating,measle_white,Pharmacy
"34.08736000,-117.57660700",Haven Pharmacy,9170 Haven Ave #122,Rancho Cucamonga,CA,91730,909-989-2899,open,small_green,Pharmacy
"33.74602700,-117.93767100",E-Z Care Pharmacy,202 N. Euclid St. #102,Santa Ana,CA,92703,714-968-2000,unknown,small_yellow,Pharmacy
"33.69877600,-117.83566900",WalMart Pharmacy 10-5644,16555 Von Karman Ave,Irvine,CA,926064928,949-623-7470,open,small_green,Pharmacy
"37.31348800,-121.77267900",WALMART PHARMACY 10-3023,4055 Evergreen Village Sq,San Jose,CA,951351748,408-826-0341,open,small_green,Pharmacy
"37.67989000,-121.77592800",Walgreens #15163,1620 1st St,Livermore,CA,945504363,925-724-0131,open,small_green,Pharmacy
"34.05860600,-118.41545300",Mickey Fine Pharmacy & Snack Shop,"2000 Avenue Of The Stars, QSR 45",Los Angeles,CA,900674700,310-277-6123,unknown,small_yellow,Pharmacy
"33.75372700,-118.03570800","Byram Healthcare Centers, Inc.",5302 RANCHO ROAD,HUNTINGTON BEACH,CA,92647,714-933-2121,not participating,measle_white,Pharmacy
"37.25743500,-121.77996100",SAFEWAY PHARMACY #4905,6100 HELLYER AVE SUITE 100,SAN JOSE,CA,951381057,408-227-1098,open,small_green,Pharmacy
"33.97827000,-117.45603900",JURUPA VALLEY PHARMACY,7830-7832 Limonite Ave,Jurupa Valley,CA,925090108,951-332-2235,not participating,measle_white,Pharmacy
"34.14616900,-118.24540100",EAST REMEDY PHARMACY,816 E Broadway,Glendale,CA,912051218,818-507-0625,open,small_green,Pharmacy
"33.97725700,-117.37886600",Aqua Pharmacy,4336 Market St,Riverside,CA,925013518,951-683-2600,open,small_green,Pharmacy
"34.27646000,-118.46863000",Reliance Pharmacy,11333 North Sepulveda Blvd Ste 1200,Mission Hills,CA,913451113,818-365-3986,open,small_green,Pharmacy
"37.46258300,-121.14300400",WalMart Pharmacy 10-5843,1030 Sperry Ave,Patterson,CA,953639267,209-895-4420,open,small_green,Pharmacy
"34.17456600,-119.17954200",WalMart Pharmacy 10-3087,2701 Saviers Rd,Oxnard,CA,930334517,805-200-5906,open,small_green,Pharmacy
"33.83203300,-117.94671100",AltaMed Pharmacy 5,1820 W Lincoln Ave,Anaheim,CA,928016730,714-678-2141,open,small_green,Pharmacy
"33.92509600,-117.90165300",PharMedQuest Pharmacy,451 W Lambert Rd Ste 209,Brea,CA,928213920,714-364-4008,open,small_green,Pharmacy
"34.00313600,-117.88746000",BETTER VALUE PHARMACY,2707 E Valley Blvd #100,WEST COVINA,CA,91792,626-960-4723,open,small_green,Pharmacy
"37.79061600,-122.41782100",CVS Pharmacy #10080,1059 Hyde St,San Francisco,CA,941094916,415-346-6100,open,small_green,Pharmacy
"38.24532700,-122.62667400",CVS Pharmacy #17586,401 Kenilworth Drive,Petaluma,CA,94952,707-775-6323,open,small_green,Pharmacy
"38.94135300,-121.10154200",GREATER PLACER PHARMACY,3133 Professional Dr Ste 17,Auburn,CA,956032463,530-885-8582,unknown,small_yellow,Pharmacy
"37.65653900,-121.89792400",CVS Pharmacy #10119,6750 Bernal Ave,Pleasanton,CA,945661218,925-249-9011,open,small_green,Pharmacy
"33.89558000,-117.18832300",KAISER PERMANENTE PHARMACY #531,27200 Iris Ave MOB 2 FL 1,Moreno Valley,CA,925554802,877-722-0916,not participating,measle_white,Pharmacy
"38.55459700,-121.45597200",Pavilion Pharmacy at UC Davis Medical Center,2315 Stockton Blvd Rm 1P175,Sacramento,CA,958172201,916-703-6100,open,small_green,Pharmacy
"38.55362000,-121.45336700",U.C.Davis Medical Center,4501 X St Rm 1008,Sacramento,CA,958172229,916-734-5865,open,small_green,Pharmacy
"33.67359900,-117.66166300",KAISER PERMANENTE PHARMACY #369,26882 Towne Centre Dr Fl 1,Foothill Ranch,CA,926102862,800-922-2000,not participating,measle_white,Pharmacy
"34.02281000,-118.29042000",USC Health Center Pharmacy,1150 W Jefferson Blvd (PSB) STE 150,Los Angeles,CA,900890028,213-821-6100,open,small_green,Pharmacy
"32.96033900,-115.55244100",AMERI MEX PHARMACY,196 W Legion Rd # A,Brawley,CA,922277713,760-344-2400,not participating,measle_white,Pharmacy
"39.43236500,-123.80219500",Mendocino Coast Pharmacy,350 Cypress St,Fort Bragg,CA,954375408,707-962-0800,open,small_green,Pharmacy
"38.39133900,-121.41631200",WalMart Pharmacy 10-5848,10075 Bruceville Rd,Elk Grove,CA,957579501,916-585-7809,open,small_green,Pharmacy
"36.34150100,-119.32969500",WalMart Pharmacy 10-5635,1320 N Demaree St,Visalia,CA,932917714,559-429-3267,open,small_green,Pharmacy
"36.83970800,-119.69568100",Walmart Pharmacy 10-5337,1185 Herndon Ave,Clovis,CA,936120409,559-321-0284,open,small_green,Pharmacy
"34.03622000,-118.26632000",GRAND SPECIALTY PHARMACY,1513 S Grand Ave # 100,Los Angeles,CA,900153070,213-747-3200,unknown,small_yellow,Pharmacy
"34.51283700,-117.32722600",Oasis Pharmacy,15433 West Sand Street Suite 102,Victorville,CA,92392,760-241-4080,not participating,measle_white,Pharmacy
"34.18781100,-118.44737300",KOVAC'S CARE PHARMACY,14423 Gilmore St,Van Nuys,CA,914011430,818-786-2669,not participating,measle_white,Pharmacy
"33.18115500,-117.31055200",OCEANSIDE PHARMACY,3601 Vista Way Ste 103,Oceanside,CA,920564559,760-231-5800,unknown,small_yellow,Pharmacy
"32.83589400,-116.98434700",All Care Pharmacy,8790 Cuyamaca Street Suite B,Santee,CA,92071,619-449-0908,open,small_green,Pharmacy
"34.09787000,-118.29991000",CureRx,5060 W Sunset Blvd Ste C,Los Angeles,CA,900275840,323-667-1111,open,small_green,Pharmacy
"33.99915200,-118.47165500",Venice Family,604 Rose Ave,Venice,CA,902912767,310-664-7756,open,small_green,Pharmacy
"34.10599800,-117.87012500",Owl Specialty Pharmacy,1010 E Arrow Hwy,Covina,CA,917241020,626-209-8169,open,small_green,Pharmacy
"37.45175400,-122.17933700",CVS Pharmacy #10240,700 El Camino Real,Menlo Park,CA,940254847,650-566-1405,open,small_green,Pharmacy
"37.86192300,-122.25841200",CVS Pharmacy #10121,2655 Telegraph Ave,Berkeley,CA,947043323,510-549-9063,open,small_green,Pharmacy
"32.74864800,-117.15272400",Pride Pharmacy,1270 University Ave,San Diego,CA,921033312,619-501-5888,open,small_green,Pharmacy
"33.84570200,-118.03843800",Walmart Pharmacy 10-3099,5420 La Palma Ave,La Palma,CA,906231705,714-822-3155,open,small_green,Pharmacy
"34.07224700,-117.43196700",Kaiser Permanente Pharmacy #189,9961 Sierra Ave Hosp Bldg Fl 1,Fontana,CA,923356720,855-434-2155,not participating,measle_white,Pharmacy
"34.06738100,-118.37662800",YASMIN'S PHARMACY,99 N La Cienega Blvd Ste 104,Beverly Hills,CA,902112286,310-358-0200,open,small_green,Pharmacy
"34.07792900,-118.10134500",ALEX PHARMACY,140 W Valley Blvd Ste 105,San Gabriel,CA,917763784,626-571-1188,open,small_green,Pharmacy
"38.59674200,-121.28828100",Walgreens #15195,10701 Folsom Blvd,Rancho Cordova,CA,956704829,916-340-0750,open,small_green,Pharmacy
"36.83613000,-119.73138100",WalMart Pharmacy 10-5634,6855 N Willow Ave,Fresno,CA,937105949,559-862-2065,open,small_green,Pharmacy
"33.91778600,-117.99727100",La Mirada Pharmacy,15651 Imperial Hwy Ste 102A,La Mirada,CA,90638,562-943-5888,not participating,measle_white,Pharmacy
"34.19584900,-118.53527000",CAREQUEST PHARMACY,6901 Canby Ave Ste 108,Reseda,CA,913354391,818-435-4444,not participating,measle_white,Pharmacy
"33.95328300,-117.39725700",CENTRAL BEST PHARMACY INC,4100 Central Ave Ste 100,Riverside,CA,925062933,951-823-0273,not participating,measle_white,Pharmacy
"33.13247800,-117.21733700",Welcare Pharmacy,1921 W San Marcos Blvd Ste 140,San Marcos,CA,920783994,760-727-3333,open,small_green,Pharmacy
"33.66691400,-117.76381500",VALUE RX PHARMACY,22 ODYSSEY STE 135,IRVINE,CA,92618,949-387-1133,not participating,measle_white,Pharmacy
"34.37912600,-118.53832300",LYONS PHARMACY & COMPOUNDING LAB,23206 Lyons Ave Ste 112,Newhall,CA,913212671,661-777-7770,not participating,measle_white,Pharmacy
"33.05808700,-117.26054100",UCSD-SDCC RETAIL PHARMACY,1200 Garden View Rd Ste 103,Encinitas,CA,920242477,760-536-7686,open,small_green,Pharmacy
"33.90447200,-118.08027000",San Antonio Pharmacy,13931 San Antonio Dr,Norwalk,CA,906504036,562-807-0001,open,small_green,Pharmacy
"34.08664800,-118.09123500",LOTUS PHARMACY,1135 S San Gabriel Blvd # 2,San Gabriel,CA,917763114,626-872-0181,not participating,measle_white,Pharmacy
"39.12744700,-121.64443700",Franklin Pharmacy,1619 Franklin Rd Bldg A,Yuba City,CA,959934646,530-674-3277,unknown,small_yellow,Pharmacy
"34.19373100,-118.47561300",STATE PHARMACY,15714 1/2 Vanowen St,Van Nuys,CA,914065029,818-386-8555,open,small_green,Pharmacy
"34.12546800,-116.40363000",New Pharmacy,57725 Twentynine Palms Hwy,Yucca Valley,CA,922843044,760-228-1600,open,small_green,Pharmacy
"33.86113800,-118.28075100",Kaiser Permanente Pharmacy #120,18600 S Figueroa St FL 1,Gardena,CA,902484505,855-878-6408,not participating,measle_white,Pharmacy
"34.10987300,-117.28544300",QUICK RX PHARMACY,590 N SIERRA WAY,SAN BERNADINO,CA,92410,909-495-3599,open,small_green,Pharmacy
"33.71747800,-117.96335200",TAO WELLNESS PHARMACY,16931 Bushard St,Fountain Valley,CA,927082819,714-593-5654,open,small_green,Pharmacy
"32.70572500,-117.14444100",WalMart Pharmacy 10-5638,2121 Imperial Ave,San Diego,CA,921023826,619-849-5834,open,small_green,Pharmacy
"32.93487500,-117.22852100",Kaiser Permanente Pharmacy #237,3851 Shaw Ridge Rd FL 1,San Diego,CA,921302807,855-777-8072,not participating,measle_white,Pharmacy
"34.10871900,-117.57683500",ABC Pharmacy,7974 Haven Ave Ste 120,Rancho Cucamonga,CA,917303052,909-285-1118,open,small_green,Pharmacy
"34.94653300,-120.45358800",WalMart Pharmacy 10-5659,500 S Blosser Rd,Santa Maria,CA,934584910,805-863-9182,open,small_green,Pharmacy
"33.90164600,-118.36141600",WalMart Pharmacy 10-5604,14441 Inglewood Ave,Hawthorne,CA,902506715,424-336-2215,open,small_green,Pharmacy
"37.68997000,-121.87697000",WalMart Pharmacy 10-5611,3112 Santa Rita Rd,Pleasanton,CA,945668300,925-398-6372,open,small_green,Pharmacy
"33.80639300,-117.91649900",Pharmacy for Living Well,1313 S Harbor Blvd 2nd Level HB,Anaheim,CA,928022309,657-208-5485,unknown,small_yellow,Pharmacy
"38.66140700,-121.76369600",WalMart Pharmacy 10-5606,1250 E Gibson Rd,Woodland,CA,957766315,530-665-4309,open,small_green,Pharmacy
"38.12674300,-122.25459800",WalMart Pharmacy 10-5609,501 Sereno Dr,Vallejo,CA,945902460,707-653-1061,open,small_green,Pharmacy
"34.17365900,-118.36993300",PRIORITY CARE PHARMACY,5652 Vineland Ave Ste 102,North Hollywood,CA,916012062,818-508-8665,unknown,small_yellow,Pharmacy
"34.10146600,-117.63403400",Doctor's Choice Pharmacy,639 N 13th Ave,Upland,CA,917864906,909-532-5588,open,small_green,Pharmacy
"38.34452800,-121.99576700",WalMart Pharmacy 10-5608,941 Alamo Dr,Vacaville,CA,956875601,707-359-3183,open,small_green,Pharmacy
"33.85529500,-118.35346000",WalMart Pharmacy 10-2226,19340 Hawthorne Blvd,Torrance,CA,905033448,310-750-2409,open,small_green,Pharmacy
"33.83285500,-117.96869500",SUN RX PHARMACY,2415 W Lincoln Ave Ste B,Anaheim,CA,928016490,714-827-6979,unknown,small_yellow,Pharmacy
"34.22490800,-118.44781800",CHASE PHARMACY,14427 Chase St # 101,Panorama City,CA,914023020,818-810-5608,not participating,measle_white,Pharmacy
"37.60347800,-122.39437500",SAFEWAY PHARMACY #2878,525 EL CAMINO REAL,MILLBRAE,CA,940302030,650-652-3477,open,small_green,Pharmacy
"33.88455100,-117.51617600",Care pharmacy,"129 N Mckinley st, ste 102",corona,CA,92879,951-268-9644,open,small_green,Pharmacy
"38.27605600,-122.03338900",Walgreens #15432,2590 N Texas St,Fairfield,CA,945331606,707-399-9329,open,small_green,Pharmacy
"37.31900100,-121.82360700",Tully Medical Clinic Pharmacy,1693 FLANIGAN DR STE 104,SAN JOSE,CA,951211683,408-274-6698,open,small_green,Pharmacy
"33.77541700,-117.99264700",WALMART PHARMACY 10-4134,12840 Beach Blvd,Stanton,CA,906804005,714-230-0153,open,small_green,Pharmacy
"38.35086100,-121.95115200",WALMART PHARMACY 10-5007,2050 Nut Tree Rd,Vacaville,CA,956877108,707-359-3261,open,small_green,Pharmacy
"35.74703100,-119.24436500",WalMart Pharmacy 10-5215,530 Woollomes Ave,Delano,CA,932159581,661-721-2350,open,small_green,Pharmacy
"36.73479100,-120.04564100",WalMart Pharmacy 10-5701,14061 W Whitesbridge Ave,Kerman,CA,936309297,559-846-1209,open,small_green,Pharmacy
"37.78026900,-122.41247900",CVS Pharmacy #04770,1101 Market St,San Francisco,CA,941031513,415-558-1538,not participating,measle_white,Pharmacy
"37.95454200,-122.33765600",Brookvale Medical Center Pharmacy,2101 VALE RD SUITE 100,SAN PABLO,CA,948063835,510-235-4443,not participating,measle_white,Pharmacy
"37.68585700,-122.47271300",CVS Pharmacy #10165,135 Pierce St,Daly City,CA,940151934,650-992-2521,open,small_green,Pharmacy
"33.68436600,-117.18801300",CVS Pharmacy #05267,26973 Newport Rd,Menifee,CA,925849221,951-301-6356,open,small_green,Pharmacy
"37.77193000,-122.43013300",CVS Pharmacy #10188,499 Haight St,San Francisco,CA,941173505,415-503-0722,open,small_green,Pharmacy
"37.51559100,-120.84734600",WalMart Pharmacy 10-3047,2480 Geer Rd,Turlock,CA,953821426,209-226-7007,open,small_green,Pharmacy
"34.21750400,-118.86917900",Plaza Pharmacy,430 E AVENIDA DE LOS ARBOLES SUITE 103,THOUSAND OAKS,CA,913602934,805-492-2451,open,small_green,Pharmacy
"38.68073000,-121.78796900",WalMart Pharmacy 10-4127,215 California St,Woodland,CA,956952910,530-665-4640,open,small_green,Pharmacy
"33.12961600,-117.06240300",WalMart Pharmacy 10-5996,1330 E Grand Ave,Escondido,CA,920273019,760-317-2275,open,small_green,Pharmacy
"34.02085900,-118.81009500",Dume Plaza Pharmacy,29211 HEATHER CLIFF RD,MALIBU,CA,90265,310-457-9707,unknown,small_yellow,Pharmacy
"34.17138600,-118.56746600",Winnetka Pharmacy,19944 Ventura Blvd,Woodland Hills,CA,913642629,818-854-6600,open,small_green,Pharmacy
"33.76040200,-117.86482300",LIFETIME VALUE PHARMACY III,301 EAST 17TH STREET,SANTA ANA,CA,927062804,714-862-2470,not participating,measle_white,Pharmacy
"33.84729900,-117.97518900",RE PHARMACY,2571 W La Palma Ave # A,Anaheim,CA,928012622,714-576-5878,unknown,small_yellow,Pharmacy
"33.75854000,-117.95676900",TRAN PHARMACY#2,9856 Westminster Ave # 123,Garden Grove,CA,928442907,714-539-3900,not participating,measle_white,Pharmacy
"34.20135900,-118.40836800",PRIMA PHARMACY,12643 Sherman Way Ste C,North Hollywood,CA,916055271,818-765-2555,open,small_green,Pharmacy
"36.80713900,-119.68093300",WalMart Pharmacy 10-5633,1830 Shaw Ave,Clovis,CA,936114000,559-862-2837,open,small_green,Pharmacy
"38.78386800,-121.23977600",WalMart Pharmacy 10-3090,5609 Pacific St,Rocklin,CA,956773174,916-824-0122,open,small_green,Pharmacy
"33.81871200,-117.88661900",Telnet-Rx Pharmacy,2129 E Ball Rd,Anaheim,CA,928065127,800-298-7176,open,small_green,Pharmacy
"34.16498600,-118.82834400",Paseo Oaks Pharmacy,3701 E Thousand Oaks Blvd,Thousand Oaks,CA,913623607,805-379-4110,open,small_green,Pharmacy
"37.67997800,-122.07165300",Pleasant Care Pharmacy,1652 B St,Hayward,CA,945413020,510-200-9984,not participating,measle_white,Pharmacy
"32.87520200,-117.22319000",The John M & Sally B Thornton Hospital,9300 Campus Point Dr Rm LL-463,La Jolla,CA,920371300,858-657-5891,open,small_green,Pharmacy
"34.16792600,-118.28593400",GLENMED PHARMACY,"1436 W Glenoaks Blvd, Suite A",Glendale,CA,912011984,818-409-9020,not participating,measle_white,Pharmacy
"37.26544300,-121.94176100",Camden Pharmacy,3189 S Bascom Ave,Campbell,CA,950086728,408-371-0111,unknown,small_yellow,Pharmacy
"34.08269400,-117.67192800",WalMart Pharmacy 10-3796,1333 N Mountain Ave,Ontario,CA,917621105,909-321-3172,open,small_green,Pharmacy
"34.04612900,-117.94889400",WalMart Pharmacy 10-3133,1425 N Hacienda Blvd,La Puente,CA,917441133,626-251-1906,open,small_green,Pharmacy
"37.36905800,-121.88000700",iCare Pharmacy,1727 Berryessa Rd Ste B,San Jose,CA,951331172,408-926-7691,unknown,small_yellow,Pharmacy
"33.60355700,-117.69231800",Seena Pharmacy,24731 Alicia Pkwy,Laguna Hills,CA,92653,949-462-9700,unknown,small_yellow,Pharmacy
"37.86096600,-122.12880400",Rheem Specialty Pharmacy,346 Rheem Blvd Ste 109,Moraga,CA,945561511,877-404-7112,not participating,measle_white,Pharmacy
"33.13113600,-117.06603300",WalMart Pharmacy 10-3084,1266 E Valley Pkwy,Escondido,CA,920272310,760-871-6762,open,small_green,Pharmacy
"33.87834200,-117.58994500",CARE-PRO PHARMACY,1307 W 6th St Ste 107,Corona,CA,928821644,951-496-4408,not participating,measle_white,Pharmacy
"34.08050000,-118.09207100",EZ Pharmacy,625 E Valley Blvd Ste J,San Gabriel,CA,917763591,626-872-0750,open,small_green,Pharmacy
"34.45104800,-118.57802000",Rx e-fill Solutions,28341 Constellation Rd,Santa Clarita,CA,913555048,661-295-7124,not participating,measle_white,Pharmacy
"34.16609200,-118.37516900",Kaiser Permanente Pharmacy #264,5250 Lankershim Blvd Fl 9,North Hollywood,CA,916013186,855-777-8073,not participating,measle_white,Pharmacy
"33.12208500,-117.12040500",PMC Outpatient Pharmacy,2185 Citracado Pkwy,Escondido,CA,920294159,442-281-4000,open,small_green,Pharmacy
